score_per_base	frequency
-0.44257	1043
-0.44256	885
-0.44255	907
-0.44254	786
-0.44253	837
-0.44252	874
-0.44251	868
-0.44250	1168
-0.44249	780
-0.44248	907
-0.44247	776
-0.44246	813
-0.44245	854
-0.44244	969
-0.44243	1074
-0.44242	870
-0.44241	857
-0.44240	1195
-0.44239	833
-0.44238	934
-0.44237	791
-0.44236	935
-0.44235	792
-0.44234	805
-0.44233	1101
-0.44232	867
-0.44231	811
-0.44230	871
-0.44229	1050
-0.44228	805
-0.44227	808
-0.44226	778
-0.44225	965
-0.44224	856
-0.44223	777
-0.44222	951
-0.44221	842
-0.44220	1108
-0.44219	827
-0.44218	874
-0.44217	1029
-0.44216	807
-0.44215	825
-0.44214	1045
-0.44213	895
-0.44212	910
-0.44211	965
-0.44210	816
-0.44209	870
-0.44208	900
-0.44207	862
-0.44206	850
-0.44205	829
-0.44204	884
-0.44203	836
-0.44202	910
-0.44201	827
-0.44200	1763
-0.44199	804
-0.44198	799
-0.44197	801
-0.44196	844
-0.44195	831
-0.44194	816
-0.44193	806
-0.44192	909
-0.44191	788
-0.44190	849
-0.44189	806
-0.44188	954
-0.44187	907
-0.44186	1036
-0.44185	878
-0.44184	812
-0.44183	1055
-0.44182	829
-0.44181	795
-0.44180	1151
-0.44179	808
-0.44178	860
-0.44177	839
-0.44176	827
-0.44175	970
-0.44174	805
-0.44173	870
-0.44172	868
-0.44171	973
-0.44170	868
-0.44169	855
-0.44168	805
-0.44167	1135
-0.44166	870
-0.44165	775
-0.44164	896
-0.44163	757
-0.44162	932
-0.44161	845
-0.44160	1115
-0.44159	820
-0.44158	887
-0.44157	975
-0.44156	879
-0.44155	872
-0.44154	843
-0.44153	860
-0.44152	793
-0.44151	853
-0.44150	1213
-0.44149	821
-0.44148	809
-0.44147	820
-0.44146	876
-0.44145	836
-0.44144	918
-0.44143	1073
-0.44142	828
-0.44141	849
-0.44140	1219
-0.44139	773
-0.44138	907
-0.44137	815
-0.44136	919
-0.44135	829
-0.44134	819
-0.44133	1119
-0.44132	773
-0.44131	870
-0.44130	874
-0.44129	1017
-0.44128	791
-0.44127	882
-0.44126	784
-0.44125	977
-0.44124	833
-0.44123	838
-0.44122	953
-0.44121	880
-0.44120	1100
-0.44119	816
-0.44118	861
-0.44117	1029
-0.44116	814
-0.44115	854
-0.44114	1010
-0.44113	818
-0.44112	884
-0.44111	829
-0.44110	883
-0.44109	844
-0.44108	881
-0.44107	859
-0.44106	813
-0.44105	771
-0.44104	812
-0.44103	828
-0.44102	913
-0.44101	807
-0.44100	1723
-0.44099	829
-0.44098	875
-0.44097	863
-0.44096	803
-0.44095	784
-0.44094	875
-0.44093	832
-0.44092	895
-0.44091	867
-0.44090	902
-0.44089	968
-0.44088	897
-0.44087	863
-0.44086	968
-0.44085	889
-0.44084	830
-0.44083	1189
-0.44082	908
-0.44081	792
-0.44080	1174
-0.44079	794
-0.44078	884
-0.44077	823
-0.44076	787
-0.44075	965
-0.44074	840
-0.44073	918
-0.44072	850
-0.44071	1026
-0.44070	927
-0.44069	825
-0.44068	837
-0.44067	1121
-0.44066	873
-0.44065	822
-0.44064	912
-0.44063	798
-0.44062	1010
-0.44061	851
-0.44060	1109
-0.44059	874
-0.44058	875
-0.44057	1013
-0.44056	911
-0.44055	856
-0.44054	904
-0.44053	826
-0.44052	830
-0.44051	823
-0.44050	1258
-0.44049	768
-0.44048	860
-0.44047	913
-0.44046	917
-0.44045	893
-0.44044	915
-0.44043	1001
-0.44042	895
-0.44041	872
-0.44040	1141
-0.44039	879
-0.44038	1015
-0.44037	837
-0.44036	861
-0.44035	863
-0.44034	843
-0.44033	1183
-0.44032	836
-0.44031	821
-0.44030	898
-0.44029	963
-0.44028	844
-0.44027	845
-0.44026	811
-0.44025	928
-0.44024	843
-0.44023	863
-0.44022	875
-0.44021	838
-0.44020	1174
-0.44019	819
-0.44018	861
-0.44017	1113
-0.44016	844
-0.44015	843
-0.44014	1005
-0.44013	824
-0.44012	934
-0.44011	880
-0.44010	807
-0.44009	816
-0.44008	841
-0.44007	881
-0.44006	854
-0.44005	860
-0.44004	803
-0.44003	837
-0.44002	811
-0.44001	885
-0.44000	1751
-0.43999	832
-0.43998	911
-0.43997	883
-0.43996	832
-0.43995	913
-0.43994	804
-0.43993	849
-0.43992	851
-0.43991	859
-0.43990	873
-0.43989	875
-0.43988	926
-0.43987	850
-0.43986	968
-0.43985	900
-0.43984	797
-0.43983	1069
-0.43982	820
-0.43981	852
-0.43980	1200
-0.43979	853
-0.43978	1003
-0.43977	895
-0.43976	863
-0.43975	924
-0.43974	881
-0.43973	864
-0.43972	798
-0.43971	1000
-0.43970	926
-0.43969	860
-0.43968	884
-0.43967	1128
-0.43966	858
-0.43965	856
-0.43964	900
-0.43963	846
-0.43962	949
-0.43961	800
-0.43960	1132
-0.43959	853
-0.43958	869
-0.43957	1036
-0.43956	907
-0.43955	843
-0.43954	869
-0.43953	904
-0.43952	823
-0.43951	806
-0.43950	1260
-0.43949	844
-0.43948	871
-0.43947	783
-0.43946	856
-0.43945	863
-0.43944	872
-0.43943	977
-0.43942	847
-0.43941	777
-0.43940	1146
-0.43939	860
-0.43938	954
-0.43937	827
-0.43936	880
-0.43935	887
-0.43934	829
-0.43933	1085
-0.43932	819
-0.43931	847
-0.43930	914
-0.43929	1022
-0.43928	825
-0.43927	865
-0.43926	849
-0.43925	936
-0.43924	869
-0.43923	899
-0.43922	824
-0.43921	857
-0.43920	1119
-0.43919	950
-0.43918	871
-0.43917	1144
-0.43916	864
-0.43915	827
-0.43914	937
-0.43913	888
-0.43912	908
-0.43911	899
-0.43910	890
-0.43909	847
-0.43908	863
-0.43907	852
-0.43906	922
-0.43905	839
-0.43904	848
-0.43903	823
-0.43902	849
-0.43901	872
-0.43900	1835
-0.43899	857
-0.43898	832
-0.43897	871
-0.43896	854
-0.43895	880
-0.43894	882
-0.43893	760
-0.43892	854
-0.43891	881
-0.43890	841
-0.43889	877
-0.43888	946
-0.43887	889
-0.43886	1019
-0.43885	861
-0.43884	779
-0.43883	1123
-0.43882	885
-0.43881	807
-0.43880	1259
-0.43879	930
-0.43878	940
-0.43877	882
-0.43876	886
-0.43875	1002
-0.43874	854
-0.43873	880
-0.43872	855
-0.43871	1087
-0.43870	883
-0.43869	875
-0.43868	822
-0.43867	1212
-0.43866	855
-0.43865	830
-0.43864	844
-0.43863	853
-0.43862	965
-0.43861	866
-0.43860	1134
-0.43859	891
-0.43858	883
-0.43857	967
-0.43856	943
-0.43855	908
-0.43854	888
-0.43853	877
-0.43852	827
-0.43851	874
-0.43850	1284
-0.43849	825
-0.43848	917
-0.43847	807
-0.43846	911
-0.43845	852
-0.43844	951
-0.43843	1055
-0.43842	838
-0.43841	887
-0.43840	1159
-0.43839	882
-0.43838	951
-0.43837	813
-0.43836	883
-0.43835	847
-0.43834	883
-0.43833	1147
-0.43832	819
-0.43831	867
-0.43830	967
-0.43829	1062
-0.43828	843
-0.43827	897
-0.43826	797
-0.43825	975
-0.43824	815
-0.43823	904
-0.43822	941
-0.43821	941
-0.43820	1233
-0.43819	862
-0.43818	902
-0.43817	1084
-0.43816	869
-0.43815	882
-0.43814	956
-0.43813	832
-0.43812	959
-0.43811	913
-0.43810	922
-0.43809	876
-0.43808	822
-0.43807	855
-0.43806	872
-0.43805	840
-0.43804	903
-0.43803	866
-0.43802	873
-0.43801	813
-0.43800	1845
-0.43799	840
-0.43798	872
-0.43797	800
-0.43796	833
-0.43795	871
-0.43794	880
-0.43793	846
-0.43792	861
-0.43791	902
-0.43790	898
-0.43789	953
-0.43788	953
-0.43787	908
-0.43786	1119
-0.43785	854
-0.43784	901
-0.43783	1096
-0.43782	857
-0.43781	771
-0.43780	1155
-0.43779	891
-0.43778	850
-0.43777	859
-0.43776	885
-0.43775	1037
-0.43774	859
-0.43773	872
-0.43772	847
-0.43771	1056
-0.43770	941
-0.43769	912
-0.43768	891
-0.43767	1147
-0.43766	820
-0.43765	810
-0.43764	871
-0.43763	927
-0.43762	913
-0.43761	832
-0.43760	1140
-0.43759	842
-0.43758	852
-0.43757	1011
-0.43756	955
-0.43755	1008
-0.43754	878
-0.43753	835
-0.43752	770
-0.43751	959
-0.43750	1126
-0.43749	858
-0.43748	820
-0.43747	816
-0.43746	920
-0.43745	909
-0.43744	962
-0.43743	952
-0.43742	822
-0.43741	824
-0.43740	1194
-0.43739	840
-0.43738	969
-0.43737	909
-0.43736	972
-0.43735	962
-0.43734	916
-0.43733	1146
-0.43732	876
-0.43731	877
-0.43730	903
-0.43729	1065
-0.43728	866
-0.43727	951
-0.43726	867
-0.43725	1013
-0.43724	891
-0.43723	869
-0.43722	885
-0.43721	880
-0.43720	1204
-0.43719	871
-0.43718	954
-0.43717	1093
-0.43716	906
-0.43715	894
-0.43714	1034
-0.43713	835
-0.43712	1018
-0.43711	956
-0.43710	888
-0.43709	881
-0.43708	895
-0.43707	850
-0.43706	899
-0.43705	821
-0.43704	874
-0.43703	828
-0.43702	935
-0.43701	820
-0.43700	1898
-0.43699	813
-0.43698	818
-0.43697	877
-0.43696	899
-0.43695	836
-0.43694	833
-0.43693	864
-0.43692	893
-0.43691	891
-0.43690	943
-0.43689	971
-0.43688	980
-0.43687	807
-0.43686	1068
-0.43685	853
-0.43684	827
-0.43683	1147
-0.43682	918
-0.43681	851
-0.43680	1183
-0.43679	823
-0.43678	971
-0.43677	822
-0.43676	905
-0.43675	1028
-0.43674	924
-0.43673	956
-0.43672	888
-0.43671	1027
-0.43670	884
-0.43669	858
-0.43668	860
-0.43667	1255
-0.43666	854
-0.43665	853
-0.43664	899
-0.43663	871
-0.43662	1045
-0.43661	933
-0.43660	1143
-0.43659	877
-0.43658	898
-0.43657	1069
-0.43656	920
-0.43655	952
-0.43654	866
-0.43653	846
-0.43652	858
-0.43651	891
-0.43650	1263
-0.43649	871
-0.43648	890
-0.43647	856
-0.43646	889
-0.43645	892
-0.43644	913
-0.43643	1103
-0.43642	838
-0.43641	855
-0.43640	1217
-0.43639	939
-0.43638	1001
-0.43637	858
-0.43636	932
-0.43635	896
-0.43634	881
-0.43633	1214
-0.43632	860
-0.43631	842
-0.43630	887
-0.43629	1044
-0.43628	900
-0.43627	899
-0.43626	865
-0.43625	994
-0.43624	899
-0.43623	856
-0.43622	958
-0.43621	820
-0.43620	1240
-0.43619	880
-0.43618	903
-0.43617	1106
-0.43616	872
-0.43615	866
-0.43614	1031
-0.43613	916
-0.43612	1027
-0.43611	946
-0.43610	861
-0.43609	902
-0.43608	866
-0.43607	833
-0.43606	898
-0.43605	865
-0.43604	830
-0.43603	879
-0.43602	877
-0.43601	831
-0.43600	2018
-0.43599	846
-0.43598	1018
-0.43597	893
-0.43596	888
-0.43595	933
-0.43594	863
-0.43593	886
-0.43592	865
-0.43591	915
-0.43590	948
-0.43589	999
-0.43588	1000
-0.43587	869
-0.43586	1107
-0.43585	932
-0.43584	826
-0.43583	1059
-0.43582	907
-0.43581	889
-0.43580	1210
-0.43579	920
-0.43578	995
-0.43577	890
-0.43576	861
-0.43575	967
-0.43574	846
-0.43573	918
-0.43572	869
-0.43571	1108
-0.43570	912
-0.43569	894
-0.43568	851
-0.43567	1173
-0.43566	880
-0.43565	875
-0.43564	925
-0.43563	889
-0.43562	1006
-0.43561	875
-0.43560	1254
-0.43559	890
-0.43558	874
-0.43557	1104
-0.43556	903
-0.43555	934
-0.43554	905
-0.43553	903
-0.43552	840
-0.43551	871
-0.43550	1343
-0.43549	909
-0.43548	878
-0.43547	961
-0.43546	873
-0.43545	1003
-0.43544	910
-0.43543	1108
-0.43542	898
-0.43541	902
-0.43540	1156
-0.43539	923
-0.43538	1048
-0.43537	892
-0.43536	913
-0.43535	886
-0.43534	878
-0.43533	1211
-0.43532	904
-0.43531	854
-0.43530	1009
-0.43529	1078
-0.43528	854
-0.43527	887
-0.43526	868
-0.43525	1015
-0.43524	857
-0.43523	851
-0.43522	1089
-0.43521	903
-0.43520	1157
-0.43519	939
-0.43518	900
-0.43517	1098
-0.43516	842
-0.43515	875
-0.43514	1014
-0.43513	852
-0.43512	993
-0.43511	942
-0.43510	929
-0.43509	888
-0.43508	992
-0.43507	892
-0.43506	993
-0.43505	883
-0.43504	921
-0.43503	886
-0.43502	855
-0.43501	886
-0.43500	1888
-0.43499	871
-0.43498	914
-0.43497	903
-0.43496	841
-0.43495	857
-0.43494	957
-0.43493	896
-0.43492	913
-0.43491	910
-0.43490	955
-0.43489	934
-0.43488	972
-0.43487	964
-0.43486	1086
-0.43485	837
-0.43484	923
-0.43483	1183
-0.43482	872
-0.43481	891
-0.43480	1269
-0.43479	918
-0.43478	1048
-0.43477	946
-0.43476	931
-0.43475	1061
-0.43474	818
-0.43473	937
-0.43472	967
-0.43471	1066
-0.43470	944
-0.43469	906
-0.43468	857
-0.43467	1205
-0.43466	904
-0.43465	868
-0.43464	1005
-0.43463	906
-0.43462	953
-0.43461	913
-0.43460	1215
-0.43459	856
-0.43458	941
-0.43457	1109
-0.43456	1031
-0.43455	930
-0.43454	896
-0.43453	873
-0.43452	844
-0.43451	804
-0.43450	1292
-0.43449	856
-0.43448	843
-0.43447	866
-0.43446	835
-0.43445	930
-0.43444	945
-0.43443	1095
-0.43442	890
-0.43441	884
-0.43440	1211
-0.43439	858
-0.43438	1099
-0.43437	867
-0.43436	954
-0.43435	1104
-0.43434	853
-0.43433	1105
-0.43432	952
-0.43431	894
-0.43430	938
-0.43429	1045
-0.43428	931
-0.43427	941
-0.43426	900
-0.43425	1024
-0.43424	943
-0.43423	867
-0.43422	987
-0.43421	871
-0.43420	1190
-0.43419	923
-0.43418	954
-0.43417	1117
-0.43416	869
-0.43415	990
-0.43414	1079
-0.43413	838
-0.43412	990
-0.43411	963
-0.43410	921
-0.43409	947
-0.43408	918
-0.43407	847
-0.43406	912
-0.43405	901
-0.43404	909
-0.43403	906
-0.43402	925
-0.43401	887
-0.43400	2037
-0.43399	862
-0.43398	883
-0.43397	878
-0.43396	874
-0.43395	921
-0.43394	852
-0.43393	897
-0.43392	1050
-0.43391	956
-0.43390	973
-0.43389	966
-0.43388	987
-0.43387	868
-0.43386	1117
-0.43385	917
-0.43384	898
-0.43383	1141
-0.43382	921
-0.43381	875
-0.43380	1272
-0.43379	858
-0.43378	990
-0.43377	881
-0.43376	899
-0.43375	1046
-0.43374	875
-0.43373	984
-0.43372	905
-0.43371	1081
-0.43370	952
-0.43369	879
-0.43368	896
-0.43367	1201
-0.43366	897
-0.43365	921
-0.43364	905
-0.43363	867
-0.43362	1025
-0.43361	975
-0.43360	1186
-0.43359	916
-0.43358	968
-0.43357	1076
-0.43356	939
-0.43355	975
-0.43354	838
-0.43353	895
-0.43352	881
-0.43351	875
-0.43350	1346
-0.43349	878
-0.43348	936
-0.43347	871
-0.43346	881
-0.43345	922
-0.43344	959
-0.43343	1105
-0.43342	929
-0.43341	883
-0.43340	1244
-0.43339	950
-0.43338	1012
-0.43337	871
-0.43336	890
-0.43335	909
-0.43334	831
-0.43333	1243
-0.43332	875
-0.43331	942
-0.43330	958
-0.43329	1061
-0.43328	923
-0.43327	956
-0.43326	898
-0.43325	1036
-0.43324	856
-0.43323	962
-0.43322	965
-0.43321	876
-0.43320	1200
-0.43319	882
-0.43318	946
-0.43317	1164
-0.43316	931
-0.43315	959
-0.43314	1072
-0.43313	899
-0.43312	980
-0.43311	988
-0.43310	902
-0.43309	938
-0.43308	941
-0.43307	900
-0.43306	955
-0.43305	907
-0.43304	891
-0.43303	951
-0.43302	904
-0.43301	952
-0.43300	1912
-0.43299	939
-0.43298	895
-0.43297	899
-0.43296	896
-0.43295	915
-0.43294	863
-0.43293	918
-0.43292	884
-0.43291	915
-0.43290	999
-0.43289	961
-0.43288	1009
-0.43287	892
-0.43286	1068
-0.43285	936
-0.43284	864
-0.43283	1139
-0.43282	938
-0.43281	917
-0.43280	1281
-0.43279	897
-0.43278	1019
-0.43277	910
-0.43276	880
-0.43275	1030
-0.43274	824
-0.43273	965
-0.43272	929
-0.43271	1038
-0.43270	971
-0.43269	945
-0.43268	943
-0.43267	1186
-0.43266	902
-0.43265	865
-0.43264	940
-0.43263	903
-0.43262	1052
-0.43261	845
-0.43260	1200
-0.43259	868
-0.43258	936
-0.43257	1160
-0.43256	972
-0.43255	933
-0.43254	881
-0.43253	901
-0.43252	860
-0.43251	826
-0.43250	1336
-0.43249	897
-0.43248	923
-0.43247	882
-0.43246	910
-0.43245	887
-0.43244	1018
-0.43243	1028
-0.43242	920
-0.43241	922
-0.43240	1175
-0.43239	954
-0.43238	999
-0.43237	883
-0.43236	955
-0.43235	947
-0.43234	889
-0.43233	1139
-0.43232	888
-0.43231	936
-0.43230	912
-0.43229	1118
-0.43228	824
-0.43227	955
-0.43226	921
-0.43225	1031
-0.43224	874
-0.43223	949
-0.43222	976
-0.43221	938
-0.43220	1253
-0.43219	867
-0.43218	909
-0.43217	1144
-0.43216	895
-0.43215	948
-0.43214	1159
-0.43213	865
-0.43212	1013
-0.43211	937
-0.43210	923
-0.43209	921
-0.43208	829
-0.43207	884
-0.43206	883
-0.43205	817
-0.43204	919
-0.43203	902
-0.43202	835
-0.43201	878
-0.43200	2036
-0.43199	915
-0.43198	920
-0.43197	867
-0.43196	963
-0.43195	864
-0.43194	916
-0.43193	910
-0.43192	988
-0.43191	963
-0.43190	931
-0.43189	957
-0.43188	1082
-0.43187	905
-0.43186	1135
-0.43185	950
-0.43184	946
-0.43183	1148
-0.43182	987
-0.43181	905
-0.43180	1274
-0.43179	908
-0.43178	1028
-0.43177	900
-0.43176	836
-0.43175	1043
-0.43174	851
-0.43173	944
-0.43172	903
-0.43171	1086
-0.43170	918
-0.43169	949
-0.43168	918
-0.43167	1310
-0.43166	903
-0.43165	851
-0.43164	907
-0.43163	907
-0.43162	1054
-0.43161	887
-0.43160	1247
-0.43159	934
-0.43158	903
-0.43157	1079
-0.43156	974
-0.43155	963
-0.43154	887
-0.43153	933
-0.43152	907
-0.43151	969
-0.43150	1276
-0.43149	846
-0.43148	934
-0.43147	907
-0.43146	930
-0.43145	905
-0.43144	1027
-0.43143	1123
-0.43142	950
-0.43141	935
-0.43140	1240
-0.43139	920
-0.43138	1027
-0.43137	887
-0.43136	972
-0.43135	849
-0.43134	840
-0.43133	1270
-0.43132	932
-0.43131	886
-0.43130	992
-0.43129	1120
-0.43128	890
-0.43127	918
-0.43126	947
-0.43125	1108
-0.43124	997
-0.43123	938
-0.43122	979
-0.43121	872
-0.43120	1256
-0.43119	885
-0.43118	885
-0.43117	1200
-0.43116	865
-0.43115	904
-0.43114	1139
-0.43113	929
-0.43112	1006
-0.43111	992
-0.43110	948
-0.43109	921
-0.43108	965
-0.43107	915
-0.43106	894
-0.43105	950
-0.43104	871
-0.43103	902
-0.43102	851
-0.43101	918
-0.43100	1942
-0.43099	936
-0.43098	902
-0.43097	933
-0.43096	914
-0.43095	952
-0.43094	971
-0.43093	888
-0.43092	1025
-0.43091	941
-0.43090	1004
-0.43089	1001
-0.43088	1055
-0.43087	892
-0.43086	1065
-0.43085	889
-0.43084	924
-0.43083	1250
-0.43082	952
-0.43081	978
-0.43080	1210
-0.43079	879
-0.43078	984
-0.43077	886
-0.43076	966
-0.43075	1015
-0.43074	927
-0.43073	954
-0.43072	884
-0.43071	1100
-0.43070	949
-0.43069	952
-0.43068	902
-0.43067	1255
-0.43066	901
-0.43065	959
-0.43064	945
-0.43063	859
-0.43062	1028
-0.43061	870
-0.43060	1240
-0.43059	919
-0.43058	997
-0.43057	1169
-0.43056	977
-0.43055	914
-0.43054	927
-0.43053	917
-0.43052	921
-0.43051	870
-0.43050	1304
-0.43049	841
-0.43048	917
-0.43047	893
-0.43046	951
-0.43045	916
-0.43044	936
-0.43043	1133
-0.43042	935
-0.43041	990
-0.43040	1247
-0.43039	949
-0.43038	1063
-0.43037	912
-0.43036	1005
-0.43035	950
-0.43034	855
-0.43033	1274
-0.43032	940
-0.43031	917
-0.43030	1008
-0.43029	1102
-0.43028	913
-0.43027	977
-0.43026	906
-0.43025	1037
-0.43024	985
-0.43023	1041
-0.43022	1012
-0.43021	943
-0.43020	1286
-0.43019	932
-0.43018	933
-0.43017	1186
-0.43016	920
-0.43015	960
-0.43014	1121
-0.43013	955
-0.43012	987
-0.43011	977
-0.43010	1053
-0.43009	952
-0.43008	949
-0.43007	924
-0.43006	928
-0.43005	942
-0.43004	907
-0.43003	950
-0.43002	939
-0.43001	922
-0.43000	1961
-0.42999	916
-0.42998	990
-0.42997	890
-0.42996	926
-0.42995	890
-0.42994	892
-0.42993	905
-0.42992	951
-0.42991	973
-0.42990	939
-0.42989	1031
-0.42988	1052
-0.42987	910
-0.42986	1152
-0.42985	903
-0.42984	922
-0.42983	1159
-0.42982	985
-0.42981	929
-0.42980	1270
-0.42979	977
-0.42978	954
-0.42977	975
-0.42976	869
-0.42975	1057
-0.42974	890
-0.42973	919
-0.42972	878
-0.42971	1088
-0.42970	1005
-0.42969	988
-0.42968	840
-0.42967	1220
-0.42966	982
-0.42965	849
-0.42964	937
-0.42963	960
-0.42962	1083
-0.42961	859
-0.42960	1247
-0.42959	917
-0.42958	918
-0.42957	1168
-0.42956	978
-0.42955	943
-0.42954	899
-0.42953	979
-0.42952	932
-0.42951	898
-0.42950	1317
-0.42949	974
-0.42948	895
-0.42947	975
-0.42946	938
-0.42945	967
-0.42944	1012
-0.42943	1095
-0.42942	918
-0.42941	963
-0.42940	1306
-0.42939	939
-0.42938	1157
-0.42937	1002
-0.42936	927
-0.42935	916
-0.42934	914
-0.42933	1226
-0.42932	939
-0.42931	878
-0.42930	985
-0.42929	1171
-0.42928	833
-0.42927	955
-0.42926	891
-0.42925	1063
-0.42924	945
-0.42923	904
-0.42922	1056
-0.42921	948
-0.42920	1247
-0.42919	917
-0.42918	945
-0.42917	1190
-0.42916	859
-0.42915	985
-0.42914	1085
-0.42913	902
-0.42912	985
-0.42911	1083
-0.42910	1031
-0.42909	991
-0.42908	930
-0.42907	953
-0.42906	933
-0.42905	920
-0.42904	938
-0.42903	995
-0.42902	931
-0.42901	955
-0.42900	2035
-0.42899	898
-0.42898	976
-0.42897	861
-0.42896	931
-0.42895	988
-0.42894	937
-0.42893	885
-0.42892	953
-0.42891	901
-0.42890	968
-0.42889	1055
-0.42888	1054
-0.42887	779
-0.42886	1341
-0.42885	775
-0.42884	1008
-0.42883	1210
-0.42882	960
-0.42881	870
-0.42880	1358
-0.42879	844
-0.42878	957
-0.42877	977
-0.42876	921
-0.42875	976
-0.42874	1036
-0.42873	819
-0.42872	1019
-0.42871	972
-0.42870	952
-0.42869	1087
-0.42868	783
-0.42867	1338
-0.42866	909
-0.42865	918
-0.42864	928
-0.42863	1097
-0.42862	977
-0.42861	853
-0.42860	1358
-0.42859	991
-0.42858	351
-0.42857	1736
-0.42856	649
-0.42855	1117
-0.42854	930
-0.42853	969
-0.42852	921
-0.42851	1056
-0.42850	1279
-0.42849	951
-0.42848	932
-0.42847	974
-0.42846	910
-0.42845	1095
-0.42844	777
-0.42843	1414
-0.42842	787
-0.42841	842
-0.42840	1342
-0.42839	901
-0.42838	1054
-0.42837	988
-0.42836	937
-0.42835	916
-0.42834	1012
-0.42833	1298
-0.42832	842
-0.42831	968
-0.42830	979
-0.42829	996
-0.42828	1112
-0.42827	897
-0.42826	945
-0.42825	1029
-0.42824	987
-0.42823	882
-0.42822	1089
-0.42821	921
-0.42820	1299
-0.42819	875
-0.42818	1021
-0.42817	1250
-0.42816	974
-0.42815	875
-0.42814	1259
-0.42813	830
-0.42812	1123
-0.42811	985
-0.42810	966
-0.42809	996
-0.42808	1043
-0.42807	948
-0.42806	976
-0.42805	918
-0.42804	1035
-0.42803	908
-0.42802	971
-0.42801	883
-0.42800	1897
-0.42799	952
-0.42798	882
-0.42797	988
-0.42796	952
-0.42795	916
-0.42794	981
-0.42793	936
-0.42792	991
-0.42791	968
-0.42790	966
-0.42789	976
-0.42788	1105
-0.42787	965
-0.42786	1129
-0.42785	949
-0.42784	969
-0.42783	1206
-0.42782	969
-0.42781	981
-0.42780	1268
-0.42779	961
-0.42778	988
-0.42777	944
-0.42776	945
-0.42775	1085
-0.42774	945
-0.42773	1034
-0.42772	921
-0.42771	1166
-0.42770	960
-0.42769	869
-0.42768	977
-0.42767	1221
-0.42766	982
-0.42765	944
-0.42764	952
-0.42763	885
-0.42762	1093
-0.42761	941
-0.42760	1281
-0.42759	957
-0.42758	943
-0.42757	1116
-0.42756	1001
-0.42755	953
-0.42754	960
-0.42753	978
-0.42752	935
-0.42751	932
-0.42750	1431
-0.42749	961
-0.42748	988
-0.42747	984
-0.42746	901
-0.42745	974
-0.42744	971
-0.42743	1142
-0.42742	909
-0.42741	962
-0.42740	1336
-0.42739	971
-0.42738	998
-0.42737	933
-0.42736	986
-0.42735	1011
-0.42734	893
-0.42733	1346
-0.42732	899
-0.42731	991
-0.42730	961
-0.42729	1124
-0.42728	1006
-0.42727	988
-0.42726	946
-0.42725	1049
-0.42724	978
-0.42723	1026
-0.42722	1002
-0.42721	985
-0.42720	1307
-0.42719	946
-0.42718	988
-0.42717	1212
-0.42716	980
-0.42715	918
-0.42714	1244
-0.42713	990
-0.42712	1066
-0.42711	1063
-0.42710	990
-0.42709	966
-0.42708	1023
-0.42707	979
-0.42706	939
-0.42705	1043
-0.42704	966
-0.42703	904
-0.42702	951
-0.42701	936
-0.42700	2007
-0.42699	868
-0.42698	930
-0.42697	919
-0.42696	930
-0.42695	933
-0.42694	972
-0.42693	929
-0.42692	987
-0.42691	1063
-0.42690	997
-0.42689	1000
-0.42688	1090
-0.42687	957
-0.42686	1205
-0.42685	959
-0.42684	946
-0.42683	1239
-0.42682	1009
-0.42681	946
-0.42680	1316
-0.42679	941
-0.42678	1058
-0.42677	993
-0.42676	1006
-0.42675	1125
-0.42674	895
-0.42673	1002
-0.42672	920
-0.42671	1175
-0.42670	957
-0.42669	982
-0.42668	955
-0.42667	1292
-0.42666	969
-0.42665	949
-0.42664	979
-0.42663	992
-0.42662	1075
-0.42661	896
-0.42660	1274
-0.42659	951
-0.42658	903
-0.42657	1228
-0.42656	1010
-0.42655	959
-0.42654	924
-0.42653	930
-0.42652	917
-0.42651	968
-0.42650	1354
-0.42649	960
-0.42648	954
-0.42647	967
-0.42646	944
-0.42645	984
-0.42644	1023
-0.42643	1170
-0.42642	1068
-0.42641	895
-0.42640	1345
-0.42639	945
-0.42638	1086
-0.42637	982
-0.42636	1063
-0.42635	938
-0.42634	972
-0.42633	1349
-0.42632	985
-0.42631	963
-0.42630	1062
-0.42629	1133
-0.42628	1045
-0.42627	1024
-0.42626	893
-0.42625	1164
-0.42624	977
-0.42623	981
-0.42622	1053
-0.42621	1006
-0.42620	1352
-0.42619	991
-0.42618	999
-0.42617	1192
-0.42616	881
-0.42615	940
-0.42614	1213
-0.42613	924
-0.42612	1062
-0.42611	1040
-0.42610	974
-0.42609	956
-0.42608	1018
-0.42607	991
-0.42606	924
-0.42605	997
-0.42604	874
-0.42603	947
-0.42602	958
-0.42601	963
-0.42600	2051
-0.42599	940
-0.42598	1006
-0.42597	922
-0.42596	986
-0.42595	938
-0.42594	945
-0.42593	968
-0.42592	988
-0.42591	1012
-0.42590	1021
-0.42589	1024
-0.42588	1087
-0.42587	965
-0.42586	1127
-0.42585	1010
-0.42584	941
-0.42583	1192
-0.42582	982
-0.42581	957
-0.42580	1348
-0.42579	937
-0.42578	1046
-0.42577	918
-0.42576	964
-0.42575	1108
-0.42574	1031
-0.42573	975
-0.42572	933
-0.42571	1233
-0.42570	1024
-0.42569	957
-0.42568	897
-0.42567	1305
-0.42566	1033
-0.42565	1016
-0.42564	993
-0.42563	947
-0.42562	1075
-0.42561	993
-0.42560	1238
